"Row-names","Symbol","CONTROL-EIDD___log2FoldChange","CONTROL-EIDD___padj","data","EIDD_1","EIDD_2","EIDD_3","EIDD_4","CONTROL_1","CONTROL_2","CONTROL_3","CONTROL_4"
"ENSMAUG00000020173","Dbnl",0.456627362642903,0.0413164793523363," ",9.33543987248143,9.48399826060562,9.43430442961566,9.44335113023626,9.97996024222368,10.1388361500605,9.41041172590312,9.91309265222841
"ENSMAUG00000020175","Glrx2",0.584399895669328,0.15969638300237," ",6.94310634851907,6.40441368874593,6.22328752406381,7.13936798985626,7.22378656631427,7.88322668230448,6.6398607767196,7.19622103208567
"ENSMAUG00000020176","Polr3f",0.316366635008938,0.20116588545183," ",7.69611824061012,7.70968237329656,7.24654555986749,7.54037622548467,7.94522640125573,7.88322668230448,7.6572405394335,8.00213186567011
"ENSMAUG00000020177","Mvb12a",0.149063097889861,0.620726860208832," ",7.46684433841078,7.65177931052745,7.90353345623681,7.37291236929572,7.56725085877447,8.08035336727323,7.7569087300663,7.63893591725861
"ENSMAUG00000020178","Gnl3",0.937681393098111,0.00131664949564581," ",8.76437175809996,8.7335382153336,8.57010095392227,8.88641750485255,9.57340027846342,9.80630061555136,8.93694399537085,10.1348644416501
"ENSMAUG00000020179","Pigc",-0.306740753738524,0.23699944416107," ",7.91099445565935,7.51989153154893,7.90836696835306,7.65954528584815,7.1553262628025,7.42541621943766,7.56246888967673,7.62296307280987
"ENSMAUG00000020180","Phrf1",0.0501963570246544,0.81591448965119," ",9.88966941483847,10.056263738299,10.1971906952411,9.94998012447028,10.0495116969778,10.2276699340616,9.99745889487597,10.0418156095494
"ENSMAUG00000020182","Map3k21",-0.428817313310172,0.140862327350461," ",7.12987727531379,7.01322333125656,6.63841087464604,6.98196129282883,6.30043691859035,6.84686364345874,6.4142152223181,6.62011187359808
"ENSMAUG00000020183","",0.343822962540019,0.296990641038621," ",7.51793969610707,6.91162137621892,7.00620060588837,7.47097185957859,7.59852730364221,7.97102672039795,7.2080152882984,7.51459252144938
"ENSMAUG00000020184","Psmb6",0.892402792843708,2.17946539925809e-05," ",9.89612133530517,9.47623457554139,9.69706571605025,9.84873464343769,10.7579908037113,10.6997770488061,10.207128482907,10.7774918945584
"ENSMAUG00000020185","Rab43",0.262483095086569,0.347809023961581," ",6.94310634851907,6.7517646290279,7.09367518769828,6.78633106925518,6.96045002297284,7.46627691081112,7.1763620733064,7.02446690461368
"ENSMAUG00000020186","Golga4",0.0584388669395873,0.833456119134737," ",12.1556533909367,11.9669116709511,11.8761414082832,12.5067809775739,12.2430891765983,12.2809938146177,12.0653777754806,12.2229575021959
"ENSMAUG00000020187","Itga6",-0.0512162913570094,0.900112239770319," ",10.3892999352942,11.0881632361236,10.4418436507645,10.7339988499542,10.4870597787848,10.0939107427048,10.6971204615134,11.0944247759569
"ENSMAUG00000020188","Ndufv3",-0.124995196631708,0.652620642450351," ",9.32909586840448,9.10690804865386,8.88654169974767,9.22183664275794,9.0699015674608,9.31867600238366,8.95726442268758,8.69484364021205
"ENSMAUG00000020189","Msl2",-0.0195064019854205,0.92804691965227," ",9.79847312178993,9.54782627894049,9.64878099296255,9.85328756772429,9.6375435012026,9.74535321025571,9.67675295955254,9.72387876723621
"ENSMAUG00000020190","Daw1",-0.29456062814474,0.545810996136606," ",5.58301632148881,5.40708171838914,5.51680181685838,6.05879303265353,5.89287865166852,5.26931049589612,5.27649328513379,4.9229187839844
"ENSMAUG00000020192","Lpcat1",-0.221211562623108,0.26831839866853," ",9.97239232187096,9.93850864065045,10.2945537216908,10.1482614859013,10.001570021936,9.90248512308518,9.90874450234312,9.66659456729532
"ENSMAUG00000020193","",0.497282261139615,0.244048863194388," ",6.74766300532933,7.59964527029691,6.83399433010185,6.02690536650322,7.3269842299561,7.68976236947791,7.11646346908638,7.46169067077351
"ENSMAUG00000020196","Edc4",-0.0662643937255123,0.81733477389827," ",9.33860144384387,9.48951828168595,9.76526013187807,9.13475772963607,9.27739991487378,9.45180141350134,9.53315464075941,9.2649001050814
"ENSMAUG00000020197","Amer1",-0.677971260188626,0.00968862933637764," ",8.4327985359981,8.69009082097083,8.62985115564043,8.49013088009419,7.90409472011813,7.50601212936974,8.3389198079216,7.62296307280987
"ENSMAUG00000020199","",0.54159764172219,0.236278623819719," ",5.90645930641358,5.47988189096325,6.65000090928975,6.2642137915572,6.80824546936399,6.84686364345874,5.92327733289022,6.87063236313074
